Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M25/5243B,21/01/2023 00:00:00,01:44:00,6,50,7,8,8,,,,,,,,,,,,,,,62,73
M25/5243B,21/01/2023 00:00:00,01:59:00,7,36,15,3,6,,,,,,,,,,,,,,,63,60
M25/5243B,21/01/2023 00:00:00,02:14:00,8,28,11,10,10,,,,,,,,,,,,,,,61,59
M25/5243B,21/01/2023 00:00:00,02:29:00,9,28,8,5,8,,,,,,,,,,,,,,,62,49
M25/5243B,21/01/2023 00:00:00,02:44:00,10,26,10,5,7,,,,,,,,,,,,,,,59,48
M25/5243B,21/01/2023 00:00:00,02:59:00,11,33,14,3,13,,,,,,,,,,,,,,,62,63
M25/5243B,21/01/2023 00:00:00,03:14:00,12,30,8,5,10,,,,,,,,,,,,,,,60,53
M25/5243B,21/01/2023 00:00:00,03:29:00,13,33,8,4,10,,,,,,,,,,,,,,,60,55
M25/5243B,21/01/2023 00:00:00,03:44:00,14,33,8,12,6,,,,,,,,,,,,,,,61,59
M25/5243B,21/01/2023 00:00:00,03:59:00,15,37,8,10,7,,,,,,,,,,,,,,,62,62
M25/5243B,21/01/2023 00:00:00,04:14:00,16,45,11,5,12,,,,,,,,,,,,,,,60,73
M25/5243B,21/01/2023 00:00:00,04:29:00,17,63,12,6,12,,,,,,,,,,,,,,,61,93
M25/5243B,21/01/2023 00:00:00,04:44:00,18,66,23,6,10,,,,,,,,,,,,,,,63,105
M25/5243B,21/01/2023 00:00:00,04:59:00,19,70,23,4,10,,,,,,,,,,,,,,,60,107
M25/5243B,21/01/2023 00:00:00,05:14:00,20,82,25,7,12,,,,,,,,,,,,,,,63,126
M25/5243B,21/01/2023 00:00:00,05:29:00,21,87,27,6,15,,,,,,,,,,,,,,,62,135
M25/5243B,21/01/2023 00:00:00,05:44:00,22,116,45,15,9,,,,,,,,,,,,,,,64,185
M25/5243B,21/01/2023 00:00:00,05:59:00,23,140,50,18,14,,,,,,,,,,,,,,,64,222
M25/5243B,21/01/2023 00:00:00,06:14:00,24,143,72,6,12,,,,,,,,,,,,,,,64,233
M25/5243B,21/01/2023 00:00:00,06:29:00,25,193,103,25,8,,,,,,,,,,,,,,,64,329
M25/5243B,21/01/2023 00:00:00,06:44:00,26,196,89,36,23,,,,,,,,,,,,,,,63,344
M25/5243B,21/01/2023 00:00:00,06:59:00,27,179,80,25,19,,,,,,,,,,,,,,,62,303
M25/5243B,21/01/2023 00:00:00,07:14:00,28,224,104,39,6,,,,,,,,,,,,,,,63,373
M25/5243B,21/01/2023 00:00:00,07:29:00,29,221,103,31,20,,,,,,,,,,,,,,,62,375
M25/5243B,21/01/2023 00:00:00,07:44:00,30,249,110,31,13,,,,,,,,,,,,,,,62,403
M25/5243B,21/01/2023 00:00:00,07:59:00,31,296,86,32,16,,,,,,,,,,,,,,,64,430
M25/5243B,21/01/2023 00:00:00,08:14:00,32,270,98,27,20,,,,,,,,,,,,,,,63,415
M25/5243B,21/01/2023 00:00:00,08:29:00,33,304,93,31,25,,,,,,,,,,,,,,,64,453
M25/5243B,21/01/2023 00:00:00,08:44:00,34,340,92,38,14,,,,,,,,,,,,,,,64,484
M25/5243B,21/01/2023 00:00:00,08:59:00,35,349,100,21,15,,,,,,,,,,,,,,,64,485
M25/5243B,21/01/2023 00:00:00,09:14:00,36,368,101,24,16,,,,,,,,,,,,,,,63,509
M25/5243B,21/01/2023 00:00:00,09:29:00,37,424,117,20,23,,,,,,,,,,,,,,,64,584
M25/5243B,21/01/2023 00:00:00,09:44:00,38,460,78,21,15,,,,,,,,,,,,,,,64,574
M25/5243B,21/01/2023 00:00:00,09:59:00,39,485,118,31,16,,,,,,,,,,,,,,,63,650
M25/5243B,21/01/2023 00:00:00,10:14:00,40,467,100,17,13,,,,,,,,,,,,,,,64,597
M25/5243B,21/01/2023 00:00:00,10:29:00,41,586,144,32,17,,,,,,,,,,,,,,,63,779
M25/5243B,21/01/2023 00:00:00,10:44:00,42,569,127,28,15,,,,,,,,,,,,,,,63,739
M25/5243B,21/01/2023 00:00:00,10:59:00,43,631,133,24,16,,,,,,,,,,,,,,,62,804
M25/5243B,21/01/2023 00:00:00,11:14:00,44,631,112,40,16,,,,,,,,,,,,,,,62,799
M25/5243B,21/01/2023 00:00:00,11:29:00,45,601,120,21,16,,,,,,,,,,,,,,,62,758
M25/5243B,21/01/2023 00:00:00,11:44:00,46,652,126,26,10,,,,,,,,,,,,,,,61,814
M25/5243B,21/01/2023 00:00:00,11:59:00,47,559,113,24,11,,,,,,,,,,,,,,,63,707
M25/5243B,21/01/2023 00:00:00,12:14:00,48,358,71,9,7,,,,,,,,,,,,,,,64,445
M25/5243B,21/01/2023 00:00:00,12:29:00,49,495,103,25,13,,,,,,,,,,,,,,,62,636
M25/5243B,21/01/2023 00:00:00,12:44:00,50,791,181,39,26,,,,,,,,,,,,,,,59,1037
M25/5243B,21/01/2023 00:00:00,12:59:00,51,508,113,26,17,,,,,,,,,,,,,,,62,664
M25/5243B,21/01/2023 00:00:00,13:14:00,52,775,177,34,19,,,,,,,,,,,,,,,61,1005
M25/5243B,21/01/2023 00:00:00,13:29:00,53,593,147,21,11,,,,,,,,,,,,,,,62,772
M25/5243B,21/01/2023 00:00:00,13:44:00,54,559,138,29,19,,,,,,,,,,,,,,,63,745
M25/5243B,21/01/2023 00:00:00,13:59:00,55,559,143,24,6,,,,,,,,,,,,,,,64,732
M25/5243B,21/01/2023 00:00:00,14:14:00,56,506,111,15,10,,,,,,,,,,,,,,,64,642
M25/5243B,21/01/2023 00:00:00,14:29:00,57,500,133,27,13,,,,,,,,,,,,,,,62,673
M25/5243B,21/01/2023 00:00:00,14:44:00,58,536,113,14,7,,,,,,,,,,,,,,,63,670
M25/5243B,21/01/2023 00:00:00,14:59:00,59,553,137,33,11,,,,,,,,,,,,,,,63,734
M25/5243B,21/01/2023 00:00:00,15:14:00,60,615,148,30,12,,,,,,,,,,,,,,,61,805
M25/5243B,21/01/2023 00:00:00,15:29:00,61,588,144,25,12,,,,,,,,,,,,,,,63,769
M25/5243B,21/01/2023 00:00:00,15:44:00,62,538,125,27,15,,,,,,,,,,,,,,,63,705
M25/5243B,21/01/2023 00:00:00,15:59:00,63,509,128,22,12,,,,,,,,,,,,,,,62,671
M25/5243B,21/01/2023 00:00:00,16:14:00,64,514,107,22,14,,,,,,,,,,,,,,,63,657
M25/5243B,21/01/2023 00:00:00,16:29:00,65,572,141,25,10,,,,,,,,,,,,,,,63,748
M25/5243B,21/01/2023 00:00:00,16:44:00,66,541,137,30,16,,,,,,,,,,,,,,,62,724
M25/5243B,21/01/2023 00:00:00,16:59:00,67,551,123,29,14,,,,,,,,,,,,,,,61,717
M25/5243B,21/01/2023 00:00:00,17:14:00,68,540,109,21,12,,,,,,,,,,,,,,,61,682
M25/5243B,21/01/2023 00:00:00,17:29:00,69,531,100,16,15,,,,,,,,,,,,,,,61,662
M25/5243B,21/01/2023 00:00:00,17:44:00,70,520,114,17,11,,,,,,,,,,,,,,,60,662
M25/5243B,21/01/2023 00:00:00,17:59:00,71,463,93,15,5,,,,,,,,,,,,,,,62,576
M25/5243B,21/01/2023 00:00:00,18:14:00,72,486,113,18,8,,,,,,,,,,,,,,,62,625
M25/5243B,21/01/2023 00:00:00,18:29:00,73,490,103,10,9,,,,,,,,,,,,,,,62,612
M25/5243B,21/01/2023 00:00:00,18:44:00,74,448,92,9,10,,,,,,,,,,,,,,,62,559
M25/5243B,21/01/2023 00:00:00,18:59:00,75,409,94,12,5,,,,,,,,,,,,,,,61,520
M25/5243B,21/01/2023 00:00:00,19:14:00,76,405,67,13,9,,,,,,,,,,,,,,,62,494
M25/5243B,21/01/2023 00:00:00,19:29:00,77,369,97,12,8,,,,,,,,,,,,,,,63,486
M25/5243B,21/01/2023 00:00:00,19:44:00,78,322,53,8,10,,,,,,,,,,,,,,,62,393
M25/5243B,21/01/2023 00:00:00,19:59:00,79,311,64,7,11,,,,,,,,,,,,,,,62,393
M25/5243B,21/01/2023 00:00:00,20:14:00,80,280,72,13,10,,,,,,,,,,,,,,,62,375
M25/5243B,21/01/2023 00:00:00,20:29:00,81,308,44,7,8,,,,,,,,,,,,,,,62,367
M25/5243B,21/01/2023 00:00:00,20:44:00,82,249,45,8,6,,,,,,,,,,,,,,,63,308
M25/5243B,21/01/2023 00:00:00,20:59:00,83,209,34,4,7,,,,,,,,,,,,,,,63,254
M25/5243B,21/01/2023 00:00:00,21:14:00,84,205,38,8,3,,,,,,,,,,,,,,,63,254
M25/5243B,21/01/2023 00:00:00,21:29:00,85,188,36,4,3,,,,,,,,,,,,,,,64,231
M25/5243B,21/01/2023 00:00:00,21:44:00,86,194,36,3,3,,,,,,,,,,,,,,,63,236
M25/5243B,21/01/2023 00:00:00,21:59:00,87,92,19,0,1,,,,,,,,,,,,,,,65,112
M25/5243B,21/01/2023 00:00:00,22:14:00,88,289,57,4,13,,,,,,,,,,,,,,,61,363
M25/5243B,21/01/2023 00:00:00,22:29:00,89,168,36,5,7,,,,,,,,,,,,,,,63,216
M25/5243B,21/01/2023 00:00:00,22:44:00,90,148,27,2,11,,,,,,,,,,,,,,,62,188
M25/5243B,21/01/2023 00:00:00,22:59:00,91,176,30,2,13,,,,,,,,,,,,,,,62,221
M25/5243B,21/01/2023 00:00:00,23:14:00,92,170,38,4,9,,,,,,,,,,,,,,,63,221
M25/5243B,21/01/2023 00:00:00,23:29:00,93,161,25,5,5,,,,,,,,,,,,,,,64,196
M25/5243B,21/01/2023 00:00:00,23:44:00,94,180,35,1,3,,,,,,,,,,,,,,,63,219
M25/5243B,21/01/2023 00:00:00,23:59:00,95,174,25,9,6,,,,,,,,,,,,,,,63,214
M25/5243B,22/01/2023 00:00:00,00:14:00,0,119,22,6,3,,,,,,,,,,,,,,,63,150
M25/5243B,22/01/2023 00:00:00,00:29:00,1,99,23,6,8,,,,,,,,,,,,,,,62,136
M25/5243B,22/01/2023 00:00:00,00:44:00,2,91,23,7,3,,,,,,,,,,,,,,,64,124
M25/5243B,22/01/2023 00:00:00,00:59:00,3,105,10,5,5,,,,,,,,,,,,,,,61,125
M25/5243B,22/01/2023 00:00:00,01:14:00,4,84,15,5,7,,,,,,,,,,,,,,,61,111
M25/5243B,22/01/2023 00:00:00,01:29:00,5,72,14,1,4,,,,,,,,,,,,,,,61,91
M25/5243B,22/01/2023 00:00:00,01:44:00,6,41,9,0,6,,,,,,,,,,,,,,,60,56
M25/5243B,22/01/2023 00:00:00,01:59:00,7,31,6,1,6,,,,,,,,,,,,,,,62,44
M25/5243B,22/01/2023 00:00:00,02:14:00,8,40,8,1,6,,,,,,,,,,,,,,,60,55
M25/5243B,22/01/2023 00:00:00,02:29:00,9,24,9,4,3,,,,,,,,,,,,,,,62,40
M25/5243B,22/01/2023 00:00:00,02:44:00,10,34,5,2,6,,,,,,,,,,,,,,,60,47
M25/5243B,22/01/2023 00:00:00,02:59:00,11,33,4,3,2,,,,,,,,,,,,,,,60,42
M25/5243B,22/01/2023 00:00:00,03:14:00,12,29,10,2,3,,,,,,,,,,,,,,,60,44
M25/5243B,22/01/2023 00:00:00,03:29:00,13,31,6,2,9,,,,,,,,,,,,,,,62,48
M25/5243B,22/01/2023 00:00:00,03:44:00,14,29,8,1,3,,,,,,,,,,,,,,,62,41
M25/5243B,22/01/2023 00:00:00,03:59:00,15,34,10,3,6,,,,,,,,,,,,,,,63,53
M25/5243B,22/01/2023 00:00:00,04:14:00,16,30,3,0,7,,,,,,,,,,,,,,,58,40
M25/5243B,22/01/2023 00:00:00,04:29:00,17,43,12,3,8,,,,,,,,,,,,,,,61,66
M25/5243B,22/01/2023 00:00:00,04:44:00,18,38,15,4,7,,,,,,,,,,,,,,,61,64
M25/5243B,22/01/2023 00:00:00,04:59:00,19,54,18,4,6,,,,,,,,,,,,,,,62,82
M25/5243B,22/01/2023 00:00:00,05:14:00,20,72,17,2,9,,,,,,,,,,,,,,,61,100
M25/5243B,22/01/2023 00:00:00,05:29:00,21,78,20,4,6,,,,,,,,,,,,,,,61,108
M25/5243B,22/01/2023 00:00:00,05:44:00,22,86,18,7,3,,,,,,,,,,,,,,,60,114
M25/5243B,22/01/2023 00:00:00,05:59:00,23,86,26,4,4,,,,,,,,,,,,,,,63,120
M25/5243B,22/01/2023 00:00:00,06:14:00,24,94,30,4,9,,,,,,,,,,,,,,,62,137
M25/5243B,22/01/2023 00:00:00,06:29:00,25,97,40,4,9,,,,,,,,,,,,,,,62,150
M25/5243B,22/01/2023 00:00:00,06:44:00,26,116,34,4,11,,,,,,,,,,,,,,,62,165
M25/5243B,22/01/2023 00:00:00,06:59:00,27,109,43,3,5,,,,,,,,,,,,,,,63,160
M25/5243B,22/01/2023 00:00:00,07:14:00,28,116,51,9,8,,,,,,,,,,,,,,,62,184
M25/5243B,22/01/2023 00:00:00,07:29:00,29,131,47,12,4,,,,,,,,,,,,,,,61,194
M25/5243B,22/01/2023 00:00:00,07:44:00,30,145,47,8,14,,,,,,,,,,,,,,,63,214
M25/5243B,22/01/2023 00:00:00,07:59:00,31,166,33,7,10,,,,,,,,,,,,,,,64,216
M25/5243B,22/01/2023 00:00:00,08:14:00,32,166,57,9,7,,,,,,,,,,,,,,,63,239
M25/5243B,22/01/2023 00:00:00,08:29:00,33,165,49,9,9,,,,,,,,,,,,,,,64,232
M25/5243B,22/01/2023 00:00:00,08:44:00,34,218,60,10,8,,,,,,,,,,,,,,,65,296
M25/5243B,22/01/2023 00:00:00,08:59:00,35,213,75,14,12,,,,,,,,,,,,,,,64,314
M25/5243B,22/01/2023 00:00:00,09:14:00,36,267,62,10,14,,,,,,,,,,,,,,,64,353
M25/5243B,22/01/2023 00:00:00,09:29:00,37,262,58,14,3,,,,,,,,,,,,,,,65,337
M25/5243B,22/01/2023 00:00:00,09:44:00,38,286,76,11,14,,,,,,,,,,,,,,,64,387
M25/5243B,22/01/2023 00:00:00,09:59:00,39,354,85,5,11,,,,,,,,,,,,,,,65,455
M25/5243B,22/01/2023 00:00:00,10:14:00,40,342,75,16,13,,,,,,,,,,,,,,,64,446
M25/5243B,22/01/2023 00:00:00,10:29:00,41,404,98,6,7,,,,,,,,,,,,,,,65,515
M25/5243B,22/01/2023 00:00:00,10:44:00,42,425,91,14,12,,,,,,,,,,,,,,,64,542
M25/5243B,22/01/2023 00:00:00,10:59:00,43,491,108,18,14,,,,,,,,,,,,,,,64,631
M25/5243B,22/01/2023 00:00:00,11:14:00,44,521,108,14,10,,,,,,,,,,,,,,,63,653
M25/5243B,22/01/2023 00:00:00,11:29:00,45,580,122,17,18,,,,,,,,,,,,,,,63,737
M25/5243B,22/01/2023 00:00:00,11:44:00,46,557,136,12,9,,,,,,,,,,,,,,,63,714
M25/5243B,22/01/2023 00:00:00,11:59:00,47,631,115,18,14,,,,,,,,,,,,,,,62,778
M25/5243B,22/01/2023 00:00:00,12:14:00,48,576,113,23,7,,,,,,,,,,,,,,,63,719
M25/5243B,22/01/2023 00:00:00,12:29:00,49,464,87,8,20,,,,,,,,,,,,,,,63,579
M25/5243B,22/01/2023 00:00:00,12:44:00,50,725,147,13,16,,,,,,,,,,,,,,,60,901
M25/5243B,22/01/2023 00:00:00,12:59:00,51,609,115,14,12,,,,,,,,,,,,,,,63,750
M25/5243B,22/01/2023 00:00:00,13:14:00,52,529,121,12,19,,,,,,,,,,,,,,,63,681
M25/5243B,22/01/2023 00:00:00,13:29:00,53,589,124,16,11,,,,,,,,,,,,,,,61,740
M25/5243B,22/01/2023 00:00:00,13:44:00,54,583,107,24,18,,,,,,,,,,,,,,,62,732
M25/5243B,22/01/2023 00:00:00,13:59:00,55,779,120,25,19,,,,,,,,,,,,,,,59,943
M25/5243B,22/01/2023 00:00:00,14:14:00,56,606,111,20,20,,,,,,,,,,,,,,,62,757
M25/5243B,22/01/2023 00:00:00,14:29:00,57,567,117,10,16,,,,,,,,,,,,,,,62,710
M25/5243B,22/01/2023 00:00:00,14:44:00,58,574,133,20,12,,,,,,,,,,,,,,,63,739
M25/5243B,22/01/2023 00:00:00,14:59:00,59,629,129,13,16,,,,,,,,,,,,,,,62,787
M25/5243B,22/01/2023 00:00:00,15:14:00,60,606,147,12,16,,,,,,,,,,,,,,,62,781
M25/5243B,22/01/2023 00:00:00,15:29:00,61,632,126,12,13,,,,,,,,,,,,,,,62,783
M25/5243B,22/01/2023 00:00:00,15:44:00,62,613,140,17,14,,,,,,,,,,,,,,,60,784
M25/5243B,22/01/2023 00:00:00,15:59:00,63,658,121,6,17,,,,,,,,,,,,,,,60,802
M25/5243B,22/01/2023 00:00:00,16:14:00,64,672,129,19,18,,,,,,,,,,,,,,,61,838
M25/5243B,22/01/2023 00:00:00,16:29:00,65,664,124,15,12,,,,,,,,,,,,,,,61,815
M25/5243B,22/01/2023 00:00:00,16:44:00,66,688,142,14,10,,,,,,,,,,,,,,,61,854
M25/5243B,22/01/2023 00:00:00,16:59:00,67,682,126,18,13,,,,,,,,,,,,,,,60,839
M25/5243B,22/01/2023 00:00:00,17:14:00,68,612,156,13,14,,,,,,,,,,,,,,,59,795
M25/5243B,22/01/2023 00:00:00,17:29:00,69,568,124,16,13,,,,,,,,,,,,,,,57,721
M25/5243B,22/01/2023 00:00:00,17:44:00,70,591,119,10,15,,,,,,,,,,,,,,,59,735
M25/5243B,22/01/2023 00:00:00,17:59:00,71,568,109,13,20,,,,,,,,,,,,,,,58,710
M25/5243B,22/01/2023 00:00:00,18:14:00,72,515,93,13,9,,,,,,,,,,,,,,,61,630
M25/5243B,22/01/2023 00:00:00,18:29:00,73,498,109,7,14,,,,,,,,,,,,,,,61,628
M25/5243B,22/01/2023 00:00:00,18:44:00,74,503,80,7,12,,,,,,,,,,,,,,,61,602
M25/5243B,22/01/2023 00:00:00,18:59:00,75,454,100,6,16,,,,,,,,,,,,,,,62,576
M25/5243B,22/01/2023 00:00:00,19:14:00,76,458,84,6,7,,,,,,,,,,,,,,,63,555
M25/5243B,22/01/2023 00:00:00,19:29:00,77,448,88,9,9,,,,,,,,,,,,,,,62,554
M25/5243B,22/01/2023 00:00:00,19:44:00,78,307,49,7,7,,,,,,,,,,,,,,,62,370
M25/5243B,22/01/2023 00:00:00,19:59:00,79,556,122,13,16,,,,,,,,,,,,,,,61,707
M25/5243B,22/01/2023 00:00:00,20:14:00,80,458,80,6,17,,,,,,,,,,,,,,,61,561
M25/5243B,22/01/2023 00:00:00,20:29:00,81,429,85,10,12,,,,,,,,,,,,,,,61,536
M25/5243B,22/01/2023 00:00:00,20:44:00,82,374,69,11,6,,,,,,,,,,,,,,,61,460
M25/5243B,22/01/2023 00:00:00,20:59:00,83,365,65,13,7,,,,,,,,,,,,,,,63,450
M25/5243B,22/01/2023 00:00:00,21:14:00,84,279,71,8,8,,,,,,,,,,,,,,,63,366
M25/5243B,22/01/2023 00:00:00,21:29:00,85,282,68,5,14,,,,,,,,,,,,,,,64,369
M25/5243B,22/01/2023 00:00:00,21:44:00,86,217,39,8,6,,,,,,,,,,,,,,,64,270
M25/5243B,22/01/2023 00:00:00,21:59:00,87,116,27,2,5,,,,,,,,,,,,,,,55,150
M25/5243B,22/01/2023 00:00:00,22:14:00,88,279,49,7,16,,,,,,,,,,,,,,,58,351
M25/5243B,22/01/2023 00:00:00,22:29:00,89,152,30,4,13,,,,,,,,,,,,,,,62,199
M25/5243B,22/01/2023 00:00:00,22:44:00,90,151,34,1,11,,,,,,,,,,,,,,,63,197
M25/5243B,22/01/2023 00:00:00,22:59:00,91,123,23,5,5,,,,,,,,,,,,,,,62,156
M25/5243B,22/01/2023 00:00:00,23:14:00,92,107,23,2,7,,,,,,,,,,,,,,,64,139
M25/5243B,22/01/2023 00:00:00,23:29:00,93,103,18,2,4,,,,,,,,,,,,,,,63,127
M25/5243B,22/01/2023 00:00:00,23:44:00,94,92,19,1,11,,,,,,,,,,,,,,,64,123
M25/5243B,22/01/2023 00:00:00,23:59:00,95,71,14,2,7,,,,,,,,,,,,,,,63,94
M25/5243B,23/01/2023 00:00:00,00:14:00,0,90,13,2,7,,,,,,,,,,,,,,,63,112
M25/5243B,23/01/2023 00:00:00,00:29:00,1,76,21,6,15,,,,,,,,,,,,,,,63,118
M25/5243B,23/01/2023 00:00:00,00:44:00,2,62,13,2,6,,,,,,,,,,,,,,,63,83
M25/5243B,23/01/2023 00:00:00,00:59:00,3,49,11,7,5,,,,,,,,,,,,,,,62,72
M25/5243B,23/01/2023 00:00:00,01:14:00,4,51,15,6,9,,,,,,,,,,,,,,,62,81
M25/5243B,23/01/2023 00:00:00,01:29:00,5,26,3,4,2,,,,,,,,,,,,,,,63,35
M25/5243B,23/01/2023 00:00:00,01:44:00,6,32,12,3,10,,,,,,,,,,,,,,,60,57
M25/5243B,23/01/2023 00:00:00,01:59:00,7,23,5,3,13,,,,,,,,,,,,,,,59,44
M25/5243B,23/01/2023 00:00:00,02:14:00,8,30,5,3,8,,,,,,,,,,,,,,,60,46
M25/5243B,23/01/2023 00:00:00,02:29:00,9,16,9,6,9,,,,,,,,,,,,,,,61,40
M25/5243B,23/01/2023 00:00:00,02:44:00,10,27,4,2,4,,,,,,,,,,,,,,,61,37
M25/5243B,23/01/2023 00:00:00,02:59:00,11,17,4,1,10,,,,,,,,,,,,,,,58,32
M25/5243B,23/01/2023 00:00:00,03:14:00,12,15,7,3,11,,,,,,,,,,,,,,,59,36
M25/5243B,23/01/2023 00:00:00,03:29:00,13,24,9,2,13,,,,,,,,,,,,,,,60,48
M25/5243B,23/01/2023 00:00:00,03:44:00,14,23,12,6,13,,,,,,,,,,,,,,,61,54
M25/5243B,23/01/2023 00:00:00,03:59:00,15,37,12,6,9,,,,,,,,,,,,,,,61,64
M25/5243B,23/01/2023 00:00:00,04:14:00,16,28,20,12,21,,,,,,,,,,,,,,,60,81
M25/5243B,23/01/2023 00:00:00,04:29:00,17,63,22,15,14,,,,,,,,,,,,,,,61,114
M25/5243B,23/01/2023 00:00:00,04:44:00,18,85,29,9,20,,,,,,,,,,,,,,,62,143
M25/5243B,23/01/2023 00:00:00,04:59:00,19,95,42,19,23,,,,,,,,,,,,,,,61,179
M25/5243B,23/01/2023 00:00:00,05:14:00,20,137,51,23,32,,,,,,,,,,,,,,,63,243
M25/5243B,23/01/2023 00:00:00,05:29:00,21,176,81,20,43,,,,,,,,,,,,,,,62,320
M25/5243B,23/01/2023 00:00:00,05:44:00,22,257,122,50,39,,,,,,,,,,,,,,,63,468
M25/5243B,23/01/2023 00:00:00,05:59:00,23,325,148,57,45,,,,,,,,,,,,,,,61,575
M25/5243B,23/01/2023 00:00:00,06:14:00,24,458,243,69,68,,,,,,,,,,,,,,,59,838
M25/5243B,23/01/2023 00:00:00,06:29:00,25,471,257,87,63,,,,,,,,,,,,,,,58,878
M25/5243B,23/01/2023 00:00:00,06:44:00,26,469,262,101,50,,,,,,,,,,,,,,,54,882
M25/5243B,23/01/2023 00:00:00,06:59:00,27,466,212,76,41,,,,,,,,,,,,,,,47,795
M25/5243B,23/01/2023 00:00:00,07:14:00,28,470,217,92,46,,,,,,,,,,,,,,,44,825
M25/5243B,23/01/2023 00:00:00,07:29:00,29,432,184,78,23,,,,,,,,,,,,,,,55,717
M25/5243B,23/01/2023 00:00:00,07:44:00,30,497,234,75,62,,,,,,,,,,,,,,,55,868
M25/5243B,23/01/2023 00:00:00,07:59:00,31,462,209,94,53,,,,,,,,,,,,,,,56,818
M25/5243B,23/01/2023 00:00:00,08:14:00,32,469,208,94,53,,,,,,,,,,,,,,,56,824
M25/5243B,23/01/2023 00:00:00,08:29:00,33,540,190,102,77,,,,,,,,,,,,,,,51,909
M25/5243B,23/01/2023 00:00:00,08:44:00,34,512,192,82,86,,,,,,,,,,,,,,,41,872
M25/5243B,23/01/2023 00:00:00,08:59:00,35,503,208,116,93,,,,,,,,,,,,,,,39,920
M25/5243B,23/01/2023 00:00:00,09:14:00,36,413,200,108,87,,,,,,,,,,,,,,,41,808
M25/5243B,23/01/2023 00:00:00,09:29:00,37,420,195,88,65,,,,,,,,,,,,,,,56,768
M25/5243B,23/01/2023 00:00:00,09:44:00,38,419,186,91,69,,,,,,,,,,,,,,,59,765
M25/5243B,23/01/2023 00:00:00,09:59:00,39,448,167,99,81,,,,,,,,,,,,,,,58,795
M25/5243B,23/01/2023 00:00:00,10:14:00,40,471,188,112,67,,,,,,,,,,,,,,,59,838
M25/5243B,23/01/2023 00:00:00,10:29:00,41,315,126,60,45,,,,,,,,,,,,,,,62,546
M25/5243B,23/01/2023 00:00:00,10:44:00,42,214,84,40,27,,,,,,,,,,,,,,,61,365
M25/5243B,23/01/2023 00:00:00,10:59:00,43,312,106,58,34,,,,,,,,,,,,,,,62,510
M25/5243B,23/01/2023 00:00:00,11:14:00,44,453,193,99,59,,,,,,,,,,,,,,,60,804
M25/5243B,23/01/2023 00:00:00,11:29:00,45,525,200,94,93,,,,,,,,,,,,,,,56,912
M25/5243B,23/01/2023 00:00:00,11:44:00,46,471,155,100,82,,,,,,,,,,,,,,,57,808
M25/5243B,23/01/2023 00:00:00,11:59:00,47,412,159,77,69,,,,,,,,,,,,,,,60,717
M25/5243B,23/01/2023 00:00:00,12:14:00,48,386,144,73,55,,,,,,,,,,,,,,,61,658
M25/5243B,23/01/2023 00:00:00,12:29:00,49,360,120,67,53,,,,,,,,,,,,,,,61,600
M25/5243B,23/01/2023 00:00:00,12:44:00,50,331,132,72,50,,,,,,,,,,,,,,,61,585
M25/5243B,23/01/2023 00:00:00,12:59:00,51,431,142,61,45,,,,,,,,,,,,,,,62,679
M25/5243B,23/01/2023 00:00:00,13:14:00,52,394,145,79,57,,,,,,,,,,,,,,,61,675
M25/5243B,23/01/2023 00:00:00,13:29:00,53,356,147,61,50,,,,,,,,,,,,,,,62,614
M25/5243B,23/01/2023 00:00:00,13:44:00,54,403,166,86,43,,,,,,,,,,,,,,,62,698
M25/5243B,23/01/2023 00:00:00,13:59:00,55,363,139,62,62,,,,,,,,,,,,,,,61,626
M25/5243B,23/01/2023 00:00:00,14:14:00,56,350,149,75,41,,,,,,,,,,,,,,,62,615
M25/5243B,23/01/2023 00:00:00,14:29:00,57,386,166,78,49,,,,,,,,,,,,,,,61,679
M25/5243B,23/01/2023 00:00:00,14:44:00,58,408,139,68,55,,,,,,,,,,,,,,,62,670
M25/5243B,23/01/2023 00:00:00,14:59:00,59,432,151,62,44,,,,,,,,,,,,,,,62,689
M25/5243B,23/01/2023 00:00:00,15:14:00,60,394,174,62,47,,,,,,,,,,,,,,,61,677
M25/5243B,23/01/2023 00:00:00,15:29:00,61,470,176,74,49,,,,,,,,,,,,,,,39,769
M25/5243B,23/01/2023 00:00:00,15:44:00,62,499,212,75,66,,,,,,,,,,,,,,,46,852
M25/5243B,23/01/2023 00:00:00,15:59:00,63,509,216,76,35,,,,,,,,,,,,,,,54,836
M25/5243B,23/01/2023 00:00:00,16:14:00,64,546,206,78,41,,,,,,,,,,,,,,,58,871
M25/5243B,23/01/2023 00:00:00,16:29:00,65,657,209,71,43,,,,,,,,,,,,,,,56,980
M25/5243B,23/01/2023 00:00:00,16:44:00,66,659,219,49,34,,,,,,,,,,,,,,,53,961
M25/5243B,23/01/2023 00:00:00,16:59:00,67,605,194,55,32,,,,,,,,,,,,,,,54,886
M25/5243B,23/01/2023 00:00:00,17:14:00,68,597,187,46,38,,,,,,,,,,,,,,,55,868
